rollupcode,lineofbusiness,statecode,state,high_risk,coexisting_condition,60plus_age_old,70plus_age_old,80plus_age_old,60plus_age,70plus_age,80plus_age,asthma,cancer,liver_disease,chronic_kidney_disease,copd,ischemic_heart_disease,diabetes,heart_failure,hypertension,2plus_high_risk,anxiety,bipolar,depression,sud,oud,pct_adult_smoke,bh_high_needs_old,bh_high_needs,any_bh_conditions,high_risk_high_bh_old,high_risk_high_bh,high_risk_any_bh,nf_beds_rate,pct_nf_poor_rating,pop_density,pct_below_poverty,pct_income_below_50,pct_snap_benefits,pct_severe_housing_problems,pct_food_insecure,pct_uninsured,pct_unemployed,pct_children_from_single_parent_households,pct_children_on_free_or_reduced_lunchs,acute_hosp_all_beds_rate,pcp_rate,pcp_mlp_rate,any_bhprovider_rate,bh_psychiatrist_rate,bh_psychologist_rate,sdoh_percent_rank,sdoh_quintile,AnyCCorAge60+_percent_rank,AnyCCorAge60+_quintile,HighneedsBH_percentile,HighneedsBH_quintile,population,Members in Sample,Weighted Members in Sample,Pop Weight Factor,Sufficient Data?,Pct. Black,pct_white,pct_black_v2,pct_nativeamerican,pct_asian,pct_nativehawaiian,pct_othrace,pct_2races,pct_hispanic,pct_minority,pct_medicare,pct_medicaid,homeless_rate,pct_obese,pct_alcoholuse,violentcrime_rate,pct_rural,pct_jobsatrisk,incarcerated_rate,nursinghome_rate,high_risk_log,coexisting_condition_log,60plus_age_old_log,70plus_age_old_log,80plus_age_old_log,60plus_age_log,70plus_age_log,80plus_age_log,asthma_log,cancer_log,liver_disease_log,chronic_kidney_disease_log,copd_log,ischemic_heart_disease_log,diabetes_log,heart_failure_log,hypertension_log,2plus_high_risk_log,anxiety_log,bipolar_log,depression_log,sud_log,oud_log,pct_adult_smoke_log,bh_high_needs_old_log,bh_high_needs_log,any_bh_conditions_log,high_risk_high_bh_old_log,high_risk_high_bh_log,high_risk_any_bh_log,nf_beds_rate_log,pct_nf_poor_rating_log,pop_density_log,pct_below_poverty_log,pct_income_below_50_log,pct_snap_benefits_log,pct_severe_housing_problems_log,pct_food_insecure_log,pct_uninsured_log,pct_unemployed_log,pct_children_from_single_parent_households_log,pct_children_on_free_or_reduced_lunchs_log,acute_hosp_all_beds_rate_log,pcp_rate_log,pcp_mlp_rate_log,any_bhprovider_rate_log,bh_psychiatrist_rate_log,bh_psychologist_rate_log,sdoh_percent_rank_log,sdoh_quintile_log,AnyCCorAge60+_percent_rank_log,AnyCCorAge60+_quintile_log,HighneedsBH_percentile_log,HighneedsBH_quintile_log,population_log,Members in Sample_log,Weighted Members in Sample_log,Pop Weight Factor_log,Sufficient Data?_log,Pct. Black_log,pct_white_log,pct_black_v2_log,pct_nativeamerican_log,pct_asian_log,pct_nativehawaiian_log,pct_othrace_log,pct_2races_log,pct_hispanic_log,pct_minority_log,pct_medicare_log,pct_medicaid_log,homeless_rate_log,pct_obese_log,pct_alcoholuse_log,violentcrime_rate_log,pct_rural_log,pct_jobsatrisk_log,incarcerated_rate_log,nursinghome_rate_log,neighborhood_stress_score,algorex_sdoh_composite_score,social_isolation_score,transportation_access_score,food_access_score,unstable_housing_score,aces_score,public_transit_access_score,vehicle_access_score,state_govt_assistance,large_households,homeless_indicator
CY2017,All,OR,Oregon,0.364031319,0.194822933,0.289442805,0.128721108,0.045685115,0.235047133,0.107797439,0.038578687,0.040321738,0.019064528,0.010763957,0.040988913,0.022883238,0.035889736,0.059414127,0.021289554,0.11825395,0.095993973,0.086055002,0.01276712,0.080382052,0.021907324,0.010941725,0.161,0.06862913,0.015897216,0.271972385,0.024637423,0.00596872,0.127740455,1659.31652,0.315384615,43,0.149,0.065,0.178,0.194,0.123,0.082,0.042,0.307530003,0.515320015,156.2186733,117.6360398,240.8371214,538.3432622,18.65779639,41.0670272,0.525,3,0.8,4,0.66,4,4190713,189786,191087,0.975244518,1,0.019,0.76,0.018,0.009,0.042,0.004,0.002,0.037,0.128,0.202,0.214139082,0.244762712,394.4223375,0.288,0.186,248,0.19,0.37,636,299,-0.438861251,-0.710359923,-0.538437242,-0.890350231,-1.340225278,-0.628845041,-0.967391558,-1.413652561,-1.394460757,-1.719773943,-1.968028046,-1.387333599,-1.640482522,-1.445029736,-1.22611028,-1.671833437,-0.927184344,-1.017756033,-1.065223881,-1.89390706,-1.094840911,-1.659410669,-1.960914205,-0.793174124,-1.163491507,-1.79867892,-0.56547519,-1.60840472,-2.224118765,-0.893671541,3.219929237,-0.501159496,1.633468456,-0.826813732,-1.187086643,-0.749579998,-0.71219827,-0.910094889,-1.086186148,-1.37675071,-0.512112508,-0.287922989,2.193732945,2.070540396,2.381723428,2.731059282,1.270860349,1.613493266,-0.279840697,0.477121255,-0.096910013,0.602059991,-0.180456064,0.602059991,6.622287919,5.278264173,5.281231142,-0.010886482,0,-1.721246399,-0.119186408,-1.744727495,-2.045757491,-1.37675071,-2.397940009,-2.698970004,-1.431798276,-0.89279003,-0.694648631,-0.669304064,-0.611254744,2.595961503,-0.540607512,-0.730487056,2.394451681,-0.721246399,-0.431798276,2.803457116,2.475671188,-0.09,5.96,2.69,5.25,2.99,3,4.72,1.03,1.01,5.44,0.9,6.52
CY2017,All,PA,Pennsylvania,0.381370502,0.243893746,0.281895725,0.127693809,0.050926699,0.241762274,0.11854097,0.047754074,0.056906416,0.02309268,0.012590255,0.051159362,0.033407658,0.054658234,0.075203032,0.02577078,0.157584811,0.129736121,0.091401854,0.017335142,0.078520253,0.016712665,0.016717801,0.187,0.070315018,0.020136168,0.259006705,0.02899454,0.008394906,0.129805231,4024.076786,0.351079137,286,0.131,0.06,0.13,0.149,0.12,0.066,0.043,0.337999992,0.487840004,231.922039,137.3753421,279.8325789,218.1618318,21.48468727,40.0218756,0.5825,3,0.92,5,0.7,4,12807060,648821,650464,0.994905664,1,0.111,0.768,0.106,0.001,0.033,0,0.002,0.018,0.071,0.212,0.21326226,0.228212178,103.1937363,0.303,0.192,315,0.213,0.366,839,691,-0.418652902,-0.612799336,-0.54991151,-0.893830158,-1.293054473,-0.616611469,-0.926131524,-1.320989575,-1.244838766,-1.636525663,-1.899965474,-1.29107488,-1.476153969,-1.262344404,-1.123764649,-1.588872437,-0.802485645,-0.886939091,-1.039044995,-1.761072596,-1.10501831,-1.776954292,-1.776820849,-0.728158393,-1.152951908,-1.696023166,-0.586688993,-1.537683777,-2.075984169,-0.886707806,3.604666259,-0.454594978,2.456366033,-0.882728704,-1.22184875,-0.886056648,-0.826813732,-0.920818754,-1.180456064,-1.366531544,-0.47108331,-0.311722589,2.365342021,2.137908787,2.446898275,2.338778772,1.332129036,1.602297438,-0.23470407,0.477121255,-0.036212173,0.698970004,-0.15490196,0.602059991,7.107449444,5.812124898,5.813223265,-0.002218097,0,-0.954677021,-0.11463878,-0.974694135,-3,-1.48148606,,-2.698970004,-1.744727495,-1.148741651,-0.673664139,-0.671085993,-0.641661185,2.013653337,-0.518557371,-0.716698771,2.498310554,-0.671620397,-0.436518915,2.923761961,2.839478047,-0.07,5.66,2.68,5.56,3.07,2.95,4.82,1.61,2.22,4.17,1.3,1.09
CY2017,All,RI,Rhode Island,0.369368803,0.207132545,0.300229812,0.148285047,0.058352117,0.230475549,0.111887913,0.046891429,0.046734887,0.019079262,0.008239979,0.037999492,0.026894984,0.044011505,0.058016164,0.018990888,0.138524269,0.101762392,0.09926936,0.01495945,0.082347359,0.02742568,0.023553247,0.149,0.098102816,0.019999005,0.27155031,0.031351059,0.007267522,0.121283926,5086.279857,0.2875,1022,0.134,0.057,0.161,0.184,0.114,0.054,0.041,0.378300018,0.462099991,199.5004441,177.4389332,321.8329423,415.1919541,38.25257684,60.03003395,0.59125,3,0.88,5,1,5,1057315,56553,56554,0.999937954,1,0.065,0.727,0.056,0.004,0.033,0.001,0.007,0.023,0.15,0.244,0.208354401,0.275684617,99.89224893,0.281,0.196,229,0.093,0.38,402,799,-0.432539788,-0.683751659,-0.522546186,-0.828902641,-1.233943383,-0.637375142,-0.951216825,-1.328906529,-1.330358803,-1.719438428,-2.084073895,-1.420222209,-1.57032871,-1.35643378,-1.23645099,-1.721454727,-0.858474133,-0.992412693,-1.003184778,-1.825084373,-1.084350325,-1.561842596,-1.627949214,-0.826813732,-1.008318526,-1.698991621,-0.566149697,-1.503747785,-2.138613638,-0.916196753,3.706400252,-0.541362151,3.009450896,-0.872895202,-1.244125144,-0.793174124,-0.735182177,-0.943095149,-1.26760624,-1.387216143,-0.422163638,-0.33526404,2.299943867,2.249048918,2.507630496,2.618248929,1.582660696,1.778368589,-0.228228846,0.477121255,-0.055517328,0.698970004,0,0.698970004,6.024204394,4.752455648,4.752463328,-2.69E-05,0,-1.187086643,-0.138465589,-1.251811973,-2.397940009,-1.48148606,-3,-2.15490196,-1.638272164,-0.823908741,-0.612610174,-0.681197322,-0.559587467,1.999531791,-0.55129368,-0.707743929,2.359835482,-1.031517051,-0.420216403,2.604226053,2.902546779,-0.09,5.9,2.74,6.72,2.8,3.06,4.64,0.65,1.73,5.29,1.3,2.09
CY2017,All,SC,South Carolina,0.368328797,0.244019681,0.280485305,0.127140284,0.041089937,0.232069291,0.108258902,0.03546563,0.0495409,0.021186573,0.008010806,0.049255715,0.031990663,0.051566549,0.081248452,0.025266219,0.179701292,0.131395451,0.086458449,0.010269864,0.065893925,0.009715355,0.005778867,0.188,0.051127254,0.011086506,0.246934743,0.022034508,0.004995798,0.129059651,2514.913437,0.382198953,169,0.166,0.076,0.14,0.147,0.135,0.131,0.034,0.393520012,0.601090012,212.6109954,101.8709931,211.3439941,187.4548886,16.57319467,18.04455104,0.63125,4,0.86,5,0.22,2,5084127,232514,234166,0.978354821,1,0.272,0.637,0.268,0.003,0.015,0.001,0.002,0.019,0.056,0.342,0.219340203,0.208669191,85.25692743,0.329,0.174,499,0.337,0.384,947,411,-0.433764325,-0.612575145,-0.552089887,-0.895716823,-1.386264525,-0.634382325,-0.965536381,-1.450192327,-1.305036108,-1.673939286,-2.096323786,-1.307543372,-1.494976759,-1.287631932,-1.090184905,-1.597459744,-0.7454488,-0.88141967,-1.06319256,-1.988435308,-1.181154623,-2.012541326,-2.238157301,-0.725842151,-1.291347532,-1.955205303,-0.607417802,-1.656896642,-2.301395169,-0.889209514,3.400523041,-0.417710507,2.227886705,-0.779891912,-1.119186408,-0.853871964,-0.832682665,-0.869666232,-0.882728704,-1.468521083,-0.405033177,-0.221060488,2.327585721,2.00805054,2.324989911,2.272896771,1.219406232,1.256346081,-0.199798609,0.602059991,-0.065501549,0.698970004,-0.657577319,0.301029996,6.706216391,5.366449108,5.369523837,-0.009503611,0,-0.565431096,-0.195860568,-0.571865206,-2.522878745,-1.823908741,-3,-2.698970004,-1.721246399,-1.251811973,-0.465973894,-0.658881759,-0.680541668,1.930729677,-0.482804102,-0.759450752,2.698100546,-0.472370099,-0.415668776,2.976349979,2.613841822,-0.11,5.99,3.24,6.57,3.23,3.22,4.62,0.06,0.78,0,1,1.7
CY2017,All,SD,South Dakota,0.354214758,0.207658688,0.290273458,0.127853203,0.049338718,0.222477667,0.105443897,0.043498182,0.03974204,0.024928527,0.008757472,0.044441102,0.032919356,0.045379291,0.063459438,0.021097548,0.142494312,0.110775949,0.081096811,0.007229694,0.074383058,0.006584569,0.003175534,0.193,0.048804271,0.007626933,0.223237852,0.021068235,0.00374203,0.116806228,4841.126871,0.323809524,11,0.139,0.063,0.106,0.119,0.114,0.108,0.03,0.316900005,0.412649994,304.9878192,101.4677758,266.9958524,190.1936304,11.4560392,26.88662262,0.34375,2,0.62,4,0.16,1,882235,34983,36522,0.8821241,1,0.017,0.822,0.018,0.084,0.015,0,0.001,0.023,0.037,0.154,0.204831643,0.12717957,116.3138674,0.318,0.19,372,0.433,0.346,922,860,-0.450733348,-0.682649894,-0.537192673,-0.893288387,-1.306812139,-0.652713579,-0.976978553,-1.361528897,-1.400749844,-1.603303383,-2.057621243,-1.35221518,-1.482548669,-1.343142294,-1.197503778,-1.675768016,-0.846202471,-0.955554521,-1.090996223,-2.140880084,-1.128525971,-2.181472647,-2.498183233,-0.714442691,-1.31154217,-2.11765005,-0.651232165,-1.676371846,-2.426892755,-0.932534,3.684946464,-0.489710382,1.041392685,-0.8569852,-1.200659451,-0.974694135,-0.924453039,-0.943095149,-0.966576245,-1.522878745,-0.499077754,-0.384418157,2.484282495,2.006328141,2.426504515,2.279195968,1.059034491,1.429536251,-0.463757293,0.301029996,-0.207608311,0.602059991,-0.795880017,0,5.945584283,4.54385705,4.562554552,-0.054470313,0,-1.769551079,-0.085128182,-1.744727495,-1.075720714,-1.823908741,,-3,-1.638272164,-1.431798276,-0.812479279,-0.688602951,-0.895582648,2.065631496,-0.49757288,-0.721246399,2.57054294,-0.363512104,-0.460923901,2.964730921,2.934498451,-0.2,5.75,2.99,6.24,2.93,3.29,4.76,0.07,0.32,1,1.1,1.51
CY2017,All,TN,Tennessee,0.359793321,0.238084243,0.268666959,0.122782231,0.042397748,0.219662374,0.102904201,0.035348347,0.051707426,0.019167074,0.01014999,0.052231222,0.039510361,0.057235811,0.077575067,0.027320555,0.170677706,0.13323743,0.093244267,0.014086963,0.073995931,0.014252892,0.014265536,0.226,0.056377919,0.01250448,0.248790104,0.025834132,0.006036558,0.133962925,3577.814707,0.376582278,164,0.167,0.072,0.157,0.147,0.139,0.113,0.035,0.356889992,0.588549995,248.6289635,86.97390677,264.6959453,167.0056648,10.88310649,21.52369251,0.595,3,0.72,4,0.36,2,6770010,316967,318749,0.981501143,1,0.168,0.74,0.166,0.002,0.017,0,0.001,0.019,0.053,0.239,0.205272062,0.218686779,113.181276,0.332,0.143,620,0.336,0.375,779,520,-0.443946903,-0.623269346,-0.57078574,-0.91086448,-1.372657211,-0.658244327,-0.987566895,-1.451630894,-1.286447081,-1.71744418,-1.993534386,-1.282069813,-1.403289002,-1.242332159,-1.110277841,-1.563510482,-0.767823203,-0.875373753,-1.030377861,-1.851182626,-1.130792161,-1.846097006,-1.845711906,-0.645891561,-1.248890959,-1.902934374,-0.604166898,-1.587806126,-2.219210609,-0.873015378,3.553617845,-0.424140122,2.214843848,-0.777283529,-1.142667504,-0.804100348,-0.832682665,-0.8569852,-0.946921557,-1.455931956,-0.44746563,-0.23021664,2.395551719,1.939388979,2.422747289,2.222731203,1.036752879,1.332916779,-0.225483034,0.477121255,-0.142667504,0.602059991,-0.443697499,0.301029996,6.83058931,5.501014049,5.503448831,-0.00810919,0,-0.774690718,-0.13076828,-0.779891912,-2.698970004,-1.769551079,,-3,-1.721246399,-1.27572413,-0.621602099,-0.687670156,-0.660177472,2.053774586,-0.478861916,-0.844663963,2.792391689,-0.473660723,-0.425968732,2.891537458,2.716003344,-0.09,5.75,3.28,4.71,3.24,3.11,4.65,0.12,0.61,2.09,1.1,2.07
CY2017,All,TX,Texas,0.316245213,0.201442585,0.231373622,0.098165482,0.034011371,0.171544865,0.078195616,0.027229288,0.038227313,0.016861148,0.010450492,0.047050053,0.02292879,0.044430052,0.06929442,0.02202489,0.138485424,0.107146769,0.060439088,0.010300289,0.054029023,0.009125726,0.005467229,0.157,0.038587994,0.011394302,0.183160029,0.017452502,0.005251114,0.093876581,4142.067585,0.52134647,109,0.16,0.068,0.127,0.177,0.149,0.194,0.039,0.333240013,0.582599983,190.5169191,81.79911517,184.2695659,116.1577341,10.39766719,16.03232022,0.5475,3,0.14,1,0.02,1,28701845,1230492,1242274,0.981104223,1,0.12,0.423,0.117,0.002,0.046,0.001,0.002,0.017,0.392,0.558,0.151344848,0.151439087,94.26829234,0.301,0.195,420,0.153,0.364,1102,374,-0.49997604,-0.695848714,-0.635686155,-1.008041197,-1.468375861,-0.765622279,-1.106817595,-1.564963718,-1.417626227,-1.77311286,-1.980863263,-1.327439883,-1.639618863,-1.352323178,-1.159301736,-1.657086252,-0.858595935,-0.970020921,-1.218682098,-1.98715059,-1.267372886,-2.039732575,-2.262232735,-0.804100348,-1.413547798,-1.943312277,-0.737169296,-1.758142304,-2.279748567,-1.027442736,3.617217181,-0.282873563,2.037426498,-0.795880017,-1.167491087,-0.896196279,-0.752026734,-0.826813732,-0.71219827,-1.408935393,-0.477242857,-0.234629532,2.27993355,1.912748606,2.265453613,2.065048132,1.016935912,1.204996379,-0.261615876,0.477121255,-0.853871964,0,-1.698970004,0,7.457909815,6.090078794,6.094217396,-0.008284855,0,-0.920818754,-0.373659633,-0.931814138,-2.698970004,-1.337242168,-3,-2.698970004,-1.769551079,-0.406713933,-0.253365801,-0.82003236,-0.819762018,1.97436564,-0.521433504,-0.709965389,2.62324929,-0.815308569,-0.438898616,3.042181595,2.572871602,-0.14,5.91,2.88,5.48,2.93,3.05,4.8,0.27,0.35,0.23,1.3,1.28
CY2017,All,UT,Utah,0.252424193,0.125587678,0.202022111,0.079704637,0.028532143,0.151019423,0.068943143,0.024255997,0.028664074,0.01044678,0.004759504,0.026081165,0.017198947,0.023003937,0.04188364,0.01277637,0.072500347,0.062185748,0.072958698,0.00801474,0.066926045,0.00931312,0.008170498,0.089,0.046217123,0.008193009,0.180189423,0.013342229,0.003081404,0.069984073,2767.547502,0.282828283,38,0.11,0.048,0.077,0.142,0.121,0.1,0.031,0.18368,0.370849991,143.1891944,73.91595225,184.1385652,344.9967785,10.68825338,24.78338751,0.2125,2,0,1,0.12,1,3161105,141107,141390,0.994772321,1,0.011,0.786,0.011,0.009,0.023,0.009,0.002,0.022,0.139,0.19,0.133563086,0.102249844,93.45541545,0.259,0.122,229,0.094,0.346,570,211,-0.597869024,-0.901052969,-0.694601095,-1.098516412,-1.544665608,-0.820967193,-1.161508923,-1.615180872,-1.542662084,-1.981017551,-2.322438304,-1.583673013,-1.764498142,-1.63819783,-1.377955582,-1.89359252,-1.139659915,-1.206309137,-1.136922925,-2.096110562,-1.174404839,-2.030904801,-2.087751472,-1.050609993,-1.335197093,-2.086556583,-0.744270705,-1.87477161,-2.511251408,-1.155000786,3.442095084,-0.548477163,1.579783597,-0.958607315,-1.318758763,-1.113509275,-0.847711656,-0.91721463,-1,-1.508638306,-0.735938129,-0.430801727,2.155910246,1.868738176,2.265144755,2.53781504,1.028906741,1.394160668,-0.672641066,0.301029996,,0,-0.920818754,0,6.499838922,5.149548559,5.150418694,-0.002276307,0,-1.958607315,-0.104577454,-1.958607315,-2.045757491,-1.638272164,-2.045757491,-2.698970004,-1.657577319,-0.8569852,-0.721246399,-0.874313554,-0.990337346,1.970604472,-0.586700236,-0.913640169,2.359835482,-1.026872146,-0.460923901,2.755874856,2.324282455,-0.09,5.59,2.55,5.89,2.6,3.04,4.88,0.57,0,0.35,1.8,0.57
CY2017,All,VT,Vermont,0.365560204,0.192876697,0.306354355,0.134939729,0.049537008,0.257222266,0.118689168,0.042964781,0.045954206,0.024072425,0.008862255,0.034455426,0.027595527,0.040667113,0.059842936,0.016915695,0.120794179,0.097694185,0.091951105,0.011425377,0.086454403,0.013077336,0.013487557,0.158,0.076668684,0.015522453,0.267427174,0.031085436,0.006545838,0.130714018,2836.121989,0.305555556,67,0.114,0.05,0.128,0.17,0.119,0.055,0.027,0.312970009,0.387039986,154.8101614,139.1210241,293.610999,450.5023726,34.42004623,90.45267964,0.2125,2,0.82,5,0.82,5,626299,29922,30056,0.990051089,1,0.013,0.93,0.012,0.003,0.017,0,0.001,0.018,0.019,0.051,0.235141747,0.240396007,174.3415365,0.263,0.195,128,0.611,0.353,306,573,-0.437041089,-0.71472024,-0.513775942,-0.869860166,-1.305070228,-0.589691441,-0.925588915,-1.366887397,-1.337674733,-1.618480158,-2.052455758,-1.462742376,-1.559161308,-1.390756658,-1.222987107,-1.771710154,-0.917953994,-1.010131286,-1.036443047,-1.942129461,-1.063212884,-1.883480718,-1.870066707,-0.801342913,-1.115381991,-1.80903964,-0.572794465,-1.507443037,-2.184034724,-0.883677835,3.452724907,-0.514909815,1.826074803,-0.943095149,-1.301029996,-0.89279003,-0.769551079,-0.924453039,-1.259637311,-1.568636236,-0.504497278,-0.412244165,2.189799463,2.143392766,2.467772321,2.653697083,1.536811449,1.956421437,-0.672641066,0.301029996,-0.086186148,0.698970004,-0.086186148,0.698970004,5.796781718,4.475990619,4.477931182,-0.004342394,0,-1.886056648,-0.031517051,-1.920818754,-2.522878745,-1.769551079,,-3,-1.744727495,-1.721246399,-1.292429824,-0.62867026,-0.619072751,2.241400869,-0.580044252,-0.709965389,2.10720997,-0.21395879,-0.452225295,2.485721426,2.758154622,-0.05,5.77,2.87,5.82,3.5,2.87,4.74,0.23,0.92,4.89,0.8,1.77
CY2017,All,VA,Virginia,0.339223626,0.219645729,0.255036421,0.113042942,0.04015394,0.206691076,0.09563675,0.03395052,0.04622975,0.021191155,0.01002884,0.044288566,0.026664509,0.043602595,0.070914011,0.021250386,0.15531147,0.114998878,0.086704779,0.014254404,0.072565432,0.009500101,0.007077448,0.164,0.061390917,0.01380448,0.249124585,0.023469199,0.005819483,0.118025796,2716.970839,0.405594406,215,0.112,0.053,0.091,0.149,0.102,0.102,0.03,0.300370007,0.42625,176.1903487,99.89299484,214.0820315,172.0784437,15.82605303,33.52876038,0.2125,2,0.34,2,0.46,3,8517685,367752,373892,0.946181563,1,0.192,0.622,0.188,0.002,0.063,0.001,0.003,0.03,0.092,0.345,0.180063429,0.167079969,69.12542649,0.298,0.174,206,0.245,0.346,863,379,-0.469513908,-0.658277237,-0.593397795,-0.946756548,-1.396271834,-0.684678274,-1.019375191,-1.469153573,-1.335078455,-1.673845372,-1.998749297,-1.353708381,-1.574066409,-1.360487663,-1.14926795,-1.672633177,-0.80879647,-0.939306397,-1.061956964,-1.846050937,-1.139270215,-2.022271777,-2.150123313,-0.785156152,-1.211895879,-1.859979947,-0.603583412,-1.629501733,-2.235115565,-0.928023062,3.434084977,-0.391908043,2.33243846,-0.950781977,-1.27572413,-1.040958608,-0.826813732,-0.991399828,-0.991399828,-1.522878745,-0.522343435,-0.370335608,2.245982115,1.999535034,2.330580217,2.23572647,1.199372617,1.525417497,-0.672641066,0.301029996,-0.468521083,0.301029996,-0.337242168,0.477121255,6.930321575,5.565555043,5.572746173,-0.024025519,0,-0.716698771,-0.206209615,-0.725842151,-2.698970004,-1.200659451,-3,-2.522878745,-1.522878745,-1.036212173,-0.462180905,-0.744574485,-0.777075614,1.839637824,-0.525783736,-0.759450752,2.31386722,-0.610833916,-0.460923901,2.936010796,2.57863921,-0.09,5.76,2.76,4.74,3.02,2.84,4.71,0.97,0.62,1.12,1.1,0.94
CY2017,All,WA,Washington,0.319830887,0.17392221,0.248823949,0.108069318,0.037531416,0.209472802,0.09541924,0.033989112,0.037377538,0.018494552,0.008828493,0.038086174,0.020153675,0.031223216,0.052287603,0.018168263,0.102972715,0.083972413,0.077595774,0.012242824,0.07244994,0.019242622,0.010699756,0.135,0.062653033,0.015311168,0.235626213,0.022994518,0.005339232,0.10672184,1958.621628,0.285024155,113,0.122,0.056,0.133,0.173,0.115,0.071,0.045,0.285359993,0.440540009,139.5543383,120.3213348,245.398619,338.5092288,15.67650172,34.82582277,0.4825,3,0.16,1,0.5,3,7535591,355247,356495,0.988531093,1,0.037,0.691,0.036,0.011,0.083,0.006,0.002,0.047,0.125,0.26,0.189541179,0.239438201,300.9358342,0.278,0.174,293,0.16,0.361,505,329,-0.495079597,-0.759644955,-0.604107822,-0.966297589,-1.42560505,-0.678872358,-1.020364045,-1.468660187,-1.427389308,-1.732956184,-2.054113423,-1.419232653,-1.695645749,-1.505522367,-1.281601267,-1.740686592,-0.987277836,-1.075863367,-1.110161931,-1.912118394,-1.13996197,-1.715735751,-1.970626126,-0.869666232,-1.2030579,-1.814991671,-0.627776397,-1.638375689,-2.272521229,-0.971746696,3.291950546,-0.545118333,2.053078443,-0.913640169,-1.251811973,-0.876148359,-0.761953897,-0.93930216,-1.148741651,-1.346787486,-0.544606914,-0.356014644,2.144743342,2.080342641,2.389872114,2.529570513,1.195249154,1.541901386,-0.316502682,0.477121255,-0.795880017,0,-0.301029996,0.477121255,6.877117319,5.550530419,5.552053443,-0.005009666,0,-1.431798276,-0.160521953,-1.443697499,-1.958607315,-1.080921908,-2.22184875,-2.698970004,-1.327902142,-0.903089987,-0.585026652,-0.722296422,-0.620806559,2.478473905,-0.555955204,-0.759450752,2.46686762,-0.795880017,-0.442492798,2.703291378,2.517195898,-0.1,5.84,2.65,5.67,2.72,2.77,4.85,1.58,0.72,4.13,0.9,5.92
CY2017,All,WV,West Virginia,0.417760138,0.295273596,0.295430523,0.135060736,0.048747303,0.2613843,0.123192098,0.043994327,0.075112501,0.023740554,0.016899974,0.061378023,0.060934591,0.080507751,0.100615238,0.031838575,0.206274944,0.171923785,0.134029108,0.020550003,0.110107094,0.020796643,0.019655168,0.26,0.081942478,0.019438366,0.336668615,0.035521808,0.008825681,0.184825875,3175.193116,0.463414634,75,0.178,0.078,0.165,0.114,0.148,0.075,0.053,0.339109993,0.492159996,295.5070194,105.997083,260.1202171,148.8967756,13.12033745,40.17763086,0.73,4,0.98,5,0.88,5,1805832,90107,92375,0.933066342,1,0.036,0.921,0.036,0.002,0.008,0,0.002,0.016,0.015,0.061,0.238492892,0.275778605,76.05440421,0.367,0.123,329,0.513,0.363,952,526,-0.379073002,-0.529775387,-0.529544637,-0.869470888,-1.312049407,-0.582720501,-0.909417148,-1.35660332,-1.124287777,-1.624509151,-1.772113964,-1.211987104,-1.2151361,-1.094162305,-0.997336241,-1.497046378,-0.685553522,-0.764664036,-0.872800873,-1.68718811,-0.958184699,-1.682006763,-1.70652324,-0.585026652,-1.086490907,-1.711340237,-0.472797368,-1.449504937,-2.05425179,-0.733237229,3.501770144,-0.334030256,1.875061263,-0.749579998,-1.107905397,-0.782516056,-0.943095149,-0.829738285,-1.124938737,-1.27572413,-0.469659412,-0.30789369,2.470567801,2.025293914,2.415174108,2.172885293,1.117945005,1.603984324,-0.13667714,0.602059991,-0.008773924,0.698970004,-0.055517328,0.698970004,6.256677345,4.954758531,4.965554451,-0.030087476,0,-1.443697499,-0.03574037,-1.443697499,-2.698970004,-2.096910013,,-2.698970004,-1.795880017,-1.823908741,-1.214670165,-0.622524559,-0.55943943,1.881124369,-0.435333936,-0.910094889,2.517195898,-0.289882635,-0.440093375,2.978636948,2.720985744,-0.04,5.82,3.19,5.83,3.47,3.26,4.89,0.19,1.56,2.84,1,1.31
